id,labels
sexism2022_english-6157,3.2 immutable gender differences and gender stereotypes
sexism2022_english-8100,2.2 aggressive and emotive attacks
sexism2022_english-7741,2.1 descriptive attacks
sexism2022_english-13632,1.2 incitement and encouragement of harm
sexism2022_english-14164,3.3 backhanded gendered compliments
sexism2022_english-8901,2.1 descriptive attacks
sexism2022_english-6347,1.2 incitement and encouragement of harm
sexism2022_english-6732,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-5069,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-2631,2.2 aggressive and emotive attacks
sexism2022_english-3441,3.2 immutable gender differences and gender stereotypes
sexism2022_english-5392,2.1 descriptive attacks
sexism2022_english-13001,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-6757,2.1 descriptive attacks
sexism2022_english-4241,4.2 supporting systemic discrimination against women as a group
sexism2022_english-11194,2.2 aggressive and emotive attacks
sexism2022_english-16168,4.2 supporting systemic discrimination against women as a group
sexism2022_english-15350,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-5550,3.2 immutable gender differences and gender stereotypes
sexism2022_english-19540,2.1 descriptive attacks
sexism2022_english-18890,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-12964,2.2 aggressive and emotive attacks
sexism2022_english-12880,2.2 aggressive and emotive attacks
sexism2022_english-2651,2.1 descriptive attacks
sexism2022_english-1339,2.1 descriptive attacks
sexism2022_english-7291,3.3 backhanded gendered compliments
sexism2022_english-11367,3.3 backhanded gendered compliments
sexism2022_english-926,2.1 descriptive attacks
sexism2022_english-7629,2.1 descriptive attacks
sexism2022_english-10775,2.2 aggressive and emotive attacks
sexism2022_english-17291,2.1 descriptive attacks
sexism2022_english-6236,2.1 descriptive attacks
sexism2022_english-14317,2.1 descriptive attacks
sexism2022_english-6242,1.2 incitement and encouragement of harm
sexism2022_english-1625,3.2 immutable gender differences and gender stereotypes
sexism2022_english-7272,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-16238,1.2 incitement and encouragement of harm
sexism2022_english-16187,4.1 supporting mistreatment of individual women
sexism2022_english-12193,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-19219,2.1 descriptive attacks
sexism2022_english-2005,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-4430,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-11260,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-558,2.1 descriptive attacks
sexism2022_english-12626,2.2 aggressive and emotive attacks
sexism2022_english-13864,2.1 descriptive attacks
sexism2022_english-10784,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-12334,1.2 incitement and encouragement of harm
sexism2022_english-11814,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-828,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-7799,2.1 descriptive attacks
sexism2022_english-183,2.2 aggressive and emotive attacks
sexism2022_english-18997,2.1 descriptive attacks
sexism2022_english-8061,2.1 descriptive attacks
sexism2022_english-3210,3.2 immutable gender differences and gender stereotypes
sexism2022_english-10945,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-7489,2.1 descriptive attacks
sexism2022_english-6059,4.2 supporting systemic discrimination against women as a group
sexism2022_english-18429,3.4 condescending explanations or unwelcome advice
sexism2022_english-12431,2.1 descriptive attacks
sexism2022_english-1565,2.1 descriptive attacks
sexism2022_english-16148,2.1 descriptive attacks
sexism2022_english-12246,2.1 descriptive attacks
sexism2022_english-5784,2.2 aggressive and emotive attacks
sexism2022_english-9617,2.2 aggressive and emotive attacks
sexism2022_english-17594,3.2 immutable gender differences and gender stereotypes
sexism2022_english-5270,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-11225,4.1 supporting mistreatment of individual women
sexism2022_english-26,4.2 supporting systemic discrimination against women as a group
sexism2022_english-16568,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-529,2.2 aggressive and emotive attacks
sexism2022_english-6131,2.1 descriptive attacks
sexism2022_english-9922,1.2 incitement and encouragement of harm
sexism2022_english-16442,3.4 condescending explanations or unwelcome advice
sexism2022_english-3786,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-8405,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-2239,2.2 aggressive and emotive attacks
sexism2022_english-11551,2.2 aggressive and emotive attacks
sexism2022_english-12146,4.2 supporting systemic discrimination against women as a group
sexism2022_english-2098,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-10620,2.2 aggressive and emotive attacks
sexism2022_english-19053,3.2 immutable gender differences and gender stereotypes
sexism2022_english-1807,2.1 descriptive attacks
sexism2022_english-11716,2.2 aggressive and emotive attacks
sexism2022_english-13638,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-8487,2.2 aggressive and emotive attacks
sexism2022_english-9045,1.2 incitement and encouragement of harm
sexism2022_english-8161,2.2 aggressive and emotive attacks
sexism2022_english-3266,4.2 supporting systemic discrimination against women as a group
sexism2022_english-6950,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-3080,3.2 immutable gender differences and gender stereotypes
sexism2022_english-12851,3.2 immutable gender differences and gender stereotypes
sexism2022_english-14234,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-7080,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-7950,2.2 aggressive and emotive attacks
sexism2022_english-14521,3.2 immutable gender differences and gender stereotypes
sexism2022_english-2612,1.2 incitement and encouragement of harm
sexism2022_english-19457,2.2 aggressive and emotive attacks
sexism2022_english-9899,2.2 aggressive and emotive attacks
sexism2022_english-16680,2.2 aggressive and emotive attacks
sexism2022_english-3312,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-16296,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-7397,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-4427,3.2 immutable gender differences and gender stereotypes
sexism2022_english-8853,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-15298,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-15828,2.1 descriptive attacks
sexism2022_english-12490,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-12322,2.2 aggressive and emotive attacks
sexism2022_english-624,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-13170,1.1 threats of harm
sexism2022_english-3328,3.2 immutable gender differences and gender stereotypes
sexism2022_english-193,2.2 aggressive and emotive attacks
sexism2022_english-7566,1.2 incitement and encouragement of harm
sexism2022_english-6995,1.2 incitement and encouragement of harm
sexism2022_english-251,3.2 immutable gender differences and gender stereotypes
sexism2022_english-4567,3.4 condescending explanations or unwelcome advice
sexism2022_english-3083,2.2 aggressive and emotive attacks
sexism2022_english-12657,1.2 incitement and encouragement of harm
sexism2022_english-16404,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-1856,3.2 immutable gender differences and gender stereotypes
sexism2022_english-12283,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-3998,2.1 descriptive attacks
sexism2022_english-12723,4.1 supporting mistreatment of individual women
sexism2022_english-7058,2.1 descriptive attacks
sexism2022_english-6903,4.2 supporting systemic discrimination against women as a group
sexism2022_english-5572,4.2 supporting systemic discrimination against women as a group
sexism2022_english-16991,3.2 immutable gender differences and gender stereotypes
sexism2022_english-7134,3.2 immutable gender differences and gender stereotypes
sexism2022_english-16736,4.1 supporting mistreatment of individual women
sexism2022_english-9600,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-17479,1.2 incitement and encouragement of harm
sexism2022_english-19543,3.3 backhanded gendered compliments
sexism2022_english-2730,3.2 immutable gender differences and gender stereotypes
sexism2022_english-16676,4.2 supporting systemic discrimination against women as a group
sexism2022_english-13841,2.2 aggressive and emotive attacks
sexism2022_english-2296,2.2 aggressive and emotive attacks
sexism2022_english-15735,2.1 descriptive attacks
sexism2022_english-11297,2.2 aggressive and emotive attacks
sexism2022_english-1641,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-11745,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-2829,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-4238,4.1 supporting mistreatment of individual women
sexism2022_english-17833,2.1 descriptive attacks
sexism2022_english-18210,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-15186,2.2 aggressive and emotive attacks
sexism2022_english-16204,2.1 descriptive attacks
sexism2022_english-19786,2.2 aggressive and emotive attacks
sexism2022_english-8624,2.2 aggressive and emotive attacks
sexism2022_english-4159,4.1 supporting mistreatment of individual women
sexism2022_english-19109,2.2 aggressive and emotive attacks
sexism2022_english-15849,2.1 descriptive attacks
sexism2022_english-10591,2.2 aggressive and emotive attacks
sexism2022_english-10774,2.1 descriptive attacks
sexism2022_english-15418,4.2 supporting systemic discrimination against women as a group
sexism2022_english-1359,4.2 supporting systemic discrimination against women as a group
sexism2022_english-10548,4.2 supporting systemic discrimination against women as a group
sexism2022_english-8826,2.2 aggressive and emotive attacks
sexism2022_english-12608,2.1 descriptive attacks
sexism2022_english-18803,2.2 aggressive and emotive attacks
sexism2022_english-12907,2.1 descriptive attacks
sexism2022_english-18164,4.2 supporting systemic discrimination against women as a group
sexism2022_english-10083,3.2 immutable gender differences and gender stereotypes
sexism2022_english-11117,1.2 incitement and encouragement of harm
sexism2022_english-16771,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-17004,2.2 aggressive and emotive attacks
sexism2022_english-10813,2.1 descriptive attacks
sexism2022_english-5344,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-7747,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-4165,2.2 aggressive and emotive attacks
sexism2022_english-12592,3.2 immutable gender differences and gender stereotypes
sexism2022_english-5008,3.2 immutable gender differences and gender stereotypes
sexism2022_english-14396,3.2 immutable gender differences and gender stereotypes
sexism2022_english-14916,1.2 incitement and encouragement of harm
sexism2022_english-10469,2.2 aggressive and emotive attacks
sexism2022_english-4666,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-19281,2.1 descriptive attacks
sexism2022_english-13389,1.1 threats of harm
sexism2022_english-19962,4.2 supporting systemic discrimination against women as a group
sexism2022_english-3741,4.2 supporting systemic discrimination against women as a group
sexism2022_english-14376,1.2 incitement and encouragement of harm
sexism2022_english-6669,2.2 aggressive and emotive attacks
sexism2022_english-4332,2.1 descriptive attacks
sexism2022_english-11876,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-8109,2.1 descriptive attacks
sexism2022_english-5778,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-286,2.2 aggressive and emotive attacks
sexism2022_english-5433,2.1 descriptive attacks
sexism2022_english-8485,3.2 immutable gender differences and gender stereotypes
sexism2022_english-1939,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-12752,2.2 aggressive and emotive attacks
sexism2022_english-18330,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-9658,2.1 descriptive attacks
sexism2022_english-3182,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-15288,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-4132,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-16221,1.1 threats of harm
sexism2022_english-16525,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-8570,2.2 aggressive and emotive attacks
sexism2022_english-19944,3.2 immutable gender differences and gender stereotypes
sexism2022_english-6283,2.1 descriptive attacks
sexism2022_english-8519,2.2 aggressive and emotive attacks
sexism2022_english-8675,2.2 aggressive and emotive attacks
sexism2022_english-8721,4.1 supporting mistreatment of individual women
sexism2022_english-9821,2.1 descriptive attacks
sexism2022_english-5543,2.1 descriptive attacks
sexism2022_english-17938,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-1998,2.1 descriptive attacks
sexism2022_english-3499,2.1 descriptive attacks
sexism2022_english-12664,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-4707,4.1 supporting mistreatment of individual women
sexism2022_english-11142,3.2 immutable gender differences and gender stereotypes
sexism2022_english-1290,2.2 aggressive and emotive attacks
sexism2022_english-2430,1.2 incitement and encouragement of harm
sexism2022_english-9456,3.2 immutable gender differences and gender stereotypes
sexism2022_english-10418,2.2 aggressive and emotive attacks
sexism2022_english-7023,1.2 incitement and encouragement of harm
sexism2022_english-18505,2.1 descriptive attacks
sexism2022_english-16830,1.2 incitement and encouragement of harm
sexism2022_english-15740,2.1 descriptive attacks
sexism2022_english-565,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-7791,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-14565,1.2 incitement and encouragement of harm
sexism2022_english-10010,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-10763,3.2 immutable gender differences and gender stereotypes
sexism2022_english-7258,2.2 aggressive and emotive attacks
sexism2022_english-12307,3.2 immutable gender differences and gender stereotypes
sexism2022_english-3364,3.2 immutable gender differences and gender stereotypes
sexism2022_english-11107,2.2 aggressive and emotive attacks
sexism2022_english-536,2.1 descriptive attacks
sexism2022_english-11285,4.2 supporting systemic discrimination against women as a group
sexism2022_english-12910,2.1 descriptive attacks
sexism2022_english-9583,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-2469,3.2 immutable gender differences and gender stereotypes
sexism2022_english-19187,3.2 immutable gender differences and gender stereotypes
sexism2022_english-15316,2.2 aggressive and emotive attacks
sexism2022_english-5527,2.2 aggressive and emotive attacks
sexism2022_english-18076,3.2 immutable gender differences and gender stereotypes
sexism2022_english-14161,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-18706,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-16806,4.2 supporting systemic discrimination against women as a group
sexism2022_english-9556,2.2 aggressive and emotive attacks
sexism2022_english-17659,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-1618,3.2 immutable gender differences and gender stereotypes
sexism2022_english-19613,1.2 incitement and encouragement of harm
sexism2022_english-5723,4.1 supporting mistreatment of individual women
sexism2022_english-10108,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-3169,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-10678,2.2 aggressive and emotive attacks
sexism2022_english-3457,2.1 descriptive attacks
sexism2022_english-13306,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-12429,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-14432,2.2 aggressive and emotive attacks
sexism2022_english-8538,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-19762,2.1 descriptive attacks
sexism2022_english-9670,4.2 supporting systemic discrimination against women as a group
sexism2022_english-8890,2.2 aggressive and emotive attacks
sexism2022_english-13547,4.2 supporting systemic discrimination against women as a group
sexism2022_english-17392,2.1 descriptive attacks
sexism2022_english-387,1.2 incitement and encouragement of harm
sexism2022_english-13959,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-15799,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-7948,2.1 descriptive attacks
sexism2022_english-11287,1.2 incitement and encouragement of harm
sexism2022_english-3254,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-17866,2.2 aggressive and emotive attacks
sexism2022_english-13722,2.2 aggressive and emotive attacks
sexism2022_english-4279,1.2 incitement and encouragement of harm
sexism2022_english-12636,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-982,3.4 condescending explanations or unwelcome advice
sexism2022_english-3285,3.2 immutable gender differences and gender stereotypes
sexism2022_english-3602,1.2 incitement and encouragement of harm
sexism2022_english-2471,3.4 condescending explanations or unwelcome advice
sexism2022_english-2221,3.2 immutable gender differences and gender stereotypes
sexism2022_english-19708,4.2 supporting systemic discrimination against women as a group
sexism2022_english-1311,2.2 aggressive and emotive attacks
sexism2022_english-14682,3.4 condescending explanations or unwelcome advice
sexism2022_english-2678,3.2 immutable gender differences and gender stereotypes
sexism2022_english-4292,2.2 aggressive and emotive attacks
sexism2022_english-16898,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-6697,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-51,3.2 immutable gender differences and gender stereotypes
sexism2022_english-18695,2.1 descriptive attacks
sexism2022_english-18113,3.2 immutable gender differences and gender stereotypes
sexism2022_english-4360,3.4 condescending explanations or unwelcome advice
sexism2022_english-7893,2.1 descriptive attacks
sexism2022_english-15682,1.1 threats of harm
sexism2022_english-5515,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-8481,2.2 aggressive and emotive attacks
sexism2022_english-4311,4.2 supporting systemic discrimination against women as a group
sexism2022_english-10232,4.2 supporting systemic discrimination against women as a group
sexism2022_english-5216,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-18773,2.1 descriptive attacks
sexism2022_english-14480,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-3909,1.1 threats of harm
sexism2022_english-17681,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-9165,3.2 immutable gender differences and gender stereotypes
sexism2022_english-9701,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-18522,2.2 aggressive and emotive attacks
sexism2022_english-7627,2.2 aggressive and emotive attacks
sexism2022_english-11853,4.2 supporting systemic discrimination against women as a group
sexism2022_english-17272,2.2 aggressive and emotive attacks
sexism2022_english-9902,2.2 aggressive and emotive attacks
sexism2022_english-9936,2.1 descriptive attacks
sexism2022_english-1389,2.2 aggressive and emotive attacks
sexism2022_english-12390,2.1 descriptive attacks
sexism2022_english-7943,2.2 aggressive and emotive attacks
sexism2022_english-6566,3.4 condescending explanations or unwelcome advice
sexism2022_english-5651,2.2 aggressive and emotive attacks
sexism2022_english-11903,2.2 aggressive and emotive attacks
sexism2022_english-13439,3.2 immutable gender differences and gender stereotypes
sexism2022_english-16096,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-6000,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-5277,2.2 aggressive and emotive attacks
sexism2022_english-16540,2.2 aggressive and emotive attacks
sexism2022_english-15278,1.2 incitement and encouragement of harm
sexism2022_english-577,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-3611,3.2 immutable gender differences and gender stereotypes
sexism2022_english-10292,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-2312,3.2 immutable gender differences and gender stereotypes
sexism2022_english-3308,2.1 descriptive attacks
sexism2022_english-6720,3.3 backhanded gendered compliments
sexism2022_english-15429,1.2 incitement and encouragement of harm
sexism2022_english-16616,2.2 aggressive and emotive attacks
sexism2022_english-9298,4.2 supporting systemic discrimination against women as a group
sexism2022_english-2251,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-19698,3.2 immutable gender differences and gender stereotypes
sexism2022_english-2305,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-13554,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-1192,2.2 aggressive and emotive attacks
sexism2022_english-778,3.2 immutable gender differences and gender stereotypes
sexism2022_english-13408,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-9227,2.1 descriptive attacks
sexism2022_english-17857,2.1 descriptive attacks
sexism2022_english-963,3.2 immutable gender differences and gender stereotypes
sexism2022_english-1317,2.2 aggressive and emotive attacks
sexism2022_english-17204,2.2 aggressive and emotive attacks
sexism2022_english-14124,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-8065,2.2 aggressive and emotive attacks
sexism2022_english-12706,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-5604,2.2 aggressive and emotive attacks
sexism2022_english-4825,2.2 aggressive and emotive attacks
sexism2022_english-14430,2.1 descriptive attacks
sexism2022_english-8888,2.2 aggressive and emotive attacks
sexism2022_english-17485,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-16278,1.2 incitement and encouragement of harm
sexism2022_english-2067,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-12060,3.2 immutable gender differences and gender stereotypes
sexism2022_english-16644,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-13847,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-14877,1.2 incitement and encouragement of harm
sexism2022_english-18467,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-10929,2.1 descriptive attacks
sexism2022_english-16872,3.2 immutable gender differences and gender stereotypes
sexism2022_english-2514,2.2 aggressive and emotive attacks
sexism2022_english-10684,3.4 condescending explanations or unwelcome advice
sexism2022_english-4726,2.1 descriptive attacks
sexism2022_english-524,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-16666,3.2 immutable gender differences and gender stereotypes
sexism2022_english-1292,2.2 aggressive and emotive attacks
sexism2022_english-4558,2.1 descriptive attacks
sexism2022_english-2231,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-19637,2.1 descriptive attacks
sexism2022_english-3885,2.1 descriptive attacks
sexism2022_english-17662,2.1 descriptive attacks
sexism2022_english-6034,2.1 descriptive attacks
sexism2022_english-11447,2.1 descriptive attacks
sexism2022_english-18800,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-3751,2.1 descriptive attacks
sexism2022_english-17113,4.2 supporting systemic discrimination against women as a group
sexism2022_english-7724,3.2 immutable gender differences and gender stereotypes
sexism2022_english-17927,2.2 aggressive and emotive attacks
sexism2022_english-17700,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-14845,4.2 supporting systemic discrimination against women as a group
sexism2022_english-17301,2.2 aggressive and emotive attacks
sexism2022_english-7158,1.2 incitement and encouragement of harm
sexism2022_english-8688,3.2 immutable gender differences and gender stereotypes
sexism2022_english-14837,2.1 descriptive attacks
sexism2022_english-18864,2.2 aggressive and emotive attacks
sexism2022_english-13464,2.2 aggressive and emotive attacks
sexism2022_english-11704,1.2 incitement and encouragement of harm
sexism2022_english-388,2.2 aggressive and emotive attacks
sexism2022_english-1619,2.1 descriptive attacks
sexism2022_english-1357,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-10769,4.1 supporting mistreatment of individual women
sexism2022_english-7414,3.2 immutable gender differences and gender stereotypes
sexism2022_english-13519,2.1 descriptive attacks
sexism2022_english-18735,2.1 descriptive attacks
sexism2022_english-18829,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-758,2.1 descriptive attacks
sexism2022_english-5571,3.4 condescending explanations or unwelcome advice
sexism2022_english-7043,2.1 descriptive attacks
sexism2022_english-19088,2.2 aggressive and emotive attacks
sexism2022_english-16315,3.2 immutable gender differences and gender stereotypes
sexism2022_english-6628,2.2 aggressive and emotive attacks
sexism2022_english-144,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-15952,3.2 immutable gender differences and gender stereotypes
sexism2022_english-3695,2.2 aggressive and emotive attacks
sexism2022_english-16182,2.2 aggressive and emotive attacks
sexism2022_english-5911,3.2 immutable gender differences and gender stereotypes
sexism2022_english-18427,2.1 descriptive attacks
sexism2022_english-9977,1.2 incitement and encouragement of harm
sexism2022_english-19451,4.2 supporting systemic discrimination against women as a group
sexism2022_english-15989,2.2 aggressive and emotive attacks
sexism2022_english-2762,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-13500,3.2 immutable gender differences and gender stereotypes
sexism2022_english-7591,4.2 supporting systemic discrimination against women as a group
sexism2022_english-17482,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-13359,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-10308,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-8208,2.1 descriptive attacks
sexism2022_english-10475,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-12226,2.2 aggressive and emotive attacks
sexism2022_english-18352,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-2987,2.2 aggressive and emotive attacks
sexism2022_english-17304,1.2 incitement and encouragement of harm
sexism2022_english-3366,3.2 immutable gender differences and gender stereotypes
sexism2022_english-8116,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-12446,2.2 aggressive and emotive attacks
sexism2022_english-2510,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-1812,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-2848,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-1512,2.1 descriptive attacks
sexism2022_english-14370,1.2 incitement and encouragement of harm
sexism2022_english-4243,4.2 supporting systemic discrimination against women as a group
sexism2022_english-1201,3.2 immutable gender differences and gender stereotypes
sexism2022_english-11163,2.2 aggressive and emotive attacks
sexism2022_english-7100,2.2 aggressive and emotive attacks
sexism2022_english-11274,3.3 backhanded gendered compliments
sexism2022_english-604,2.2 aggressive and emotive attacks
sexism2022_english-798,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-16902,2.1 descriptive attacks
sexism2022_english-6545,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-19348,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-9281,2.1 descriptive attacks
sexism2022_english-1632,3.2 immutable gender differences and gender stereotypes
sexism2022_english-9932,1.2 incitement and encouragement of harm
sexism2022_english-5338,2.2 aggressive and emotive attacks
sexism2022_english-1860,2.2 aggressive and emotive attacks
sexism2022_english-17119,3.3 backhanded gendered compliments
sexism2022_english-603,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-7695,3.2 immutable gender differences and gender stereotypes
sexism2022_english-17249,3.2 immutable gender differences and gender stereotypes
sexism2022_english-15134,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-17732,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-18393,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-1140,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-19861,2.1 descriptive attacks
sexism2022_english-3491,2.2 aggressive and emotive attacks
sexism2022_english-19960,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-14674,4.1 supporting mistreatment of individual women
sexism2022_english-996,3.2 immutable gender differences and gender stereotypes
sexism2022_english-18993,2.1 descriptive attacks
sexism2022_english-6298,4.2 supporting systemic discrimination against women as a group
sexism2022_english-4396,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-315,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-17883,3.2 immutable gender differences and gender stereotypes
sexism2022_english-13248,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-5165,2.1 descriptive attacks
sexism2022_english-5917,1.2 incitement and encouragement of harm
sexism2022_english-14391,2.2 aggressive and emotive attacks
sexism2022_english-16497,4.2 supporting systemic discrimination against women as a group
sexism2022_english-2299,2.1 descriptive attacks
sexism2022_english-17869,4.2 supporting systemic discrimination against women as a group
sexism2022_english-10136,1.2 incitement and encouragement of harm
sexism2022_english-18837,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-9779,2.2 aggressive and emotive attacks
sexism2022_english-14737,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-11662,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-5639,4.2 supporting systemic discrimination against women as a group
sexism2022_english-6691,2.1 descriptive attacks
sexism2022_english-3603,2.1 descriptive attacks
sexism2022_english-15852,3.2 immutable gender differences and gender stereotypes
sexism2022_english-1808,4.1 supporting mistreatment of individual women
sexism2022_english-17088,3.2 immutable gender differences and gender stereotypes
sexism2022_english-3236,2.1 descriptive attacks
sexism2022_english-1995,3.2 immutable gender differences and gender stereotypes
sexism2022_english-4766,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-3783,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-18842,4.2 supporting systemic discrimination against women as a group
