id,labels
sexism2022_english-15905,2. derogation
sexism2022_english-7248,2. derogation
sexism2022_english-4002,2. derogation
sexism2022_english-18850,3. animosity
sexism2022_english-6294,2. derogation
sexism2022_english-8486,3. animosity
sexism2022_english-12803,"1. threats, plans to harm and incitement"
sexism2022_english-13859,3. animosity
sexism2022_english-2983,3. animosity
sexism2022_english-7917,3. animosity
sexism2022_english-4406,4. prejudiced discussions
sexism2022_english-16536,"1. threats, plans to harm and incitement"
sexism2022_english-204,2. derogation
sexism2022_english-1136,2. derogation
sexism2022_english-5088,2. derogation
sexism2022_english-18844,2. derogation
sexism2022_english-1499,2. derogation
sexism2022_english-6071,2. derogation
sexism2022_english-8712,3. animosity
sexism2022_english-2793,"1. threats, plans to harm and incitement"
sexism2022_english-15387,2. derogation
sexism2022_english-2568,2. derogation
sexism2022_english-13033,2. derogation
sexism2022_english-11510,3. animosity
sexism2022_english-7574,4. prejudiced discussions
sexism2022_english-7677,3. animosity
sexism2022_english-7614,2. derogation
sexism2022_english-3730,4. prejudiced discussions
sexism2022_english-6253,3. animosity
sexism2022_english-2436,2. derogation
sexism2022_english-7298,3. animosity
sexism2022_english-18155,"1. threats, plans to harm and incitement"
sexism2022_english-12909,2. derogation
sexism2022_english-5300,3. animosity
sexism2022_english-532,2. derogation
sexism2022_english-19352,3. animosity
sexism2022_english-17726,4. prejudiced discussions
sexism2022_english-3449,4. prejudiced discussions
sexism2022_english-19984,2. derogation
sexism2022_english-17757,2. derogation
sexism2022_english-10201,2. derogation
sexism2022_english-12341,3. animosity
sexism2022_english-13066,2. derogation
sexism2022_english-4903,2. derogation
sexism2022_english-10252,4. prejudiced discussions
sexism2022_english-10958,"1. threats, plans to harm and incitement"
sexism2022_english-16880,3. animosity
sexism2022_english-579,3. animosity
sexism2022_english-6383,2. derogation
sexism2022_english-11417,2. derogation
sexism2022_english-4937,3. animosity
sexism2022_english-7246,"1. threats, plans to harm and incitement"
sexism2022_english-8965,2. derogation
sexism2022_english-5904,2. derogation
sexism2022_english-978,2. derogation
sexism2022_english-1276,2. derogation
sexism2022_english-9356,2. derogation
sexism2022_english-8733,3. animosity
sexism2022_english-3249,3. animosity
sexism2022_english-7253,2. derogation
sexism2022_english-3907,3. animosity
sexism2022_english-14026,3. animosity
sexism2022_english-1892,3. animosity
sexism2022_english-6557,3. animosity
sexism2022_english-10908,2. derogation
sexism2022_english-11557,2. derogation
sexism2022_english-2624,2. derogation
sexism2022_english-3410,2. derogation
sexism2022_english-19985,2. derogation
sexism2022_english-17148,3. animosity
sexism2022_english-6686,3. animosity
sexism2022_english-11413,2. derogation
sexism2022_english-11084,3. animosity
sexism2022_english-6102,2. derogation
sexism2022_english-14970,3. animosity
sexism2022_english-7047,3. animosity
sexism2022_english-10799,3. animosity
sexism2022_english-18981,2. derogation
sexism2022_english-14533,2. derogation
sexism2022_english-14935,2. derogation
sexism2022_english-16903,3. animosity
sexism2022_english-7604,2. derogation
sexism2022_english-18846,2. derogation
sexism2022_english-8783,2. derogation
sexism2022_english-15795,"1. threats, plans to harm and incitement"
sexism2022_english-10423,2. derogation
sexism2022_english-3726,2. derogation
sexism2022_english-14405,3. animosity
sexism2022_english-8990,4. prejudiced discussions
sexism2022_english-13927,3. animosity
sexism2022_english-16739,2. derogation
sexism2022_english-10613,2. derogation
sexism2022_english-10084,3. animosity
sexism2022_english-1992,4. prejudiced discussions
sexism2022_english-2361,4. prejudiced discussions
sexism2022_english-15604,2. derogation
sexism2022_english-10802,2. derogation
sexism2022_english-4036,2. derogation
sexism2022_english-16896,3. animosity
sexism2022_english-12165,2. derogation
sexism2022_english-12210,2. derogation
sexism2022_english-18685,2. derogation
sexism2022_english-1300,4. prejudiced discussions
sexism2022_english-6209,2. derogation
sexism2022_english-8906,4. prejudiced discussions
sexism2022_english-11901,2. derogation
sexism2022_english-11507,2. derogation
sexism2022_english-14801,2. derogation
sexism2022_english-13523,2. derogation
sexism2022_english-14754,3. animosity
sexism2022_english-14829,2. derogation
sexism2022_english-4923,3. animosity
sexism2022_english-6340,"1. threats, plans to harm and incitement"
sexism2022_english-14301,2. derogation
sexism2022_english-14126,2. derogation
sexism2022_english-18367,2. derogation
sexism2022_english-14650,3. animosity
sexism2022_english-17331,3. animosity
sexism2022_english-14081,3. animosity
sexism2022_english-14054,3. animosity
sexism2022_english-18495,3. animosity
sexism2022_english-10854,3. animosity
sexism2022_english-8980,2. derogation
sexism2022_english-14780,3. animosity
sexism2022_english-5213,2. derogation
sexism2022_english-14676,3. animosity
sexism2022_english-6617,"1. threats, plans to harm and incitement"
sexism2022_english-5710,4. prejudiced discussions
sexism2022_english-14849,2. derogation
sexism2022_english-11647,2. derogation
sexism2022_english-8500,2. derogation
sexism2022_english-12108,2. derogation
sexism2022_english-19185,3. animosity
sexism2022_english-17475,2. derogation
sexism2022_english-9533,2. derogation
sexism2022_english-3880,4. prejudiced discussions
sexism2022_english-11035,3. animosity
sexism2022_english-19864,3. animosity
sexism2022_english-16205,2. derogation
sexism2022_english-16651,4. prejudiced discussions
sexism2022_english-18089,4. prejudiced discussions
sexism2022_english-3305,3. animosity
sexism2022_english-6630,3. animosity
sexism2022_english-18235,4. prejudiced discussions
sexism2022_english-4042,4. prejudiced discussions
sexism2022_english-950,2. derogation
sexism2022_english-14273,3. animosity
sexism2022_english-16213,2. derogation
sexism2022_english-2688,4. prejudiced discussions
sexism2022_english-1320,2. derogation
sexism2022_english-9079,2. derogation
sexism2022_english-8361,3. animosity
sexism2022_english-7922,3. animosity
sexism2022_english-17531,3. animosity
sexism2022_english-5061,3. animosity
sexism2022_english-13576,"1. threats, plans to harm and incitement"
sexism2022_english-5875,3. animosity
sexism2022_english-15016,3. animosity
sexism2022_english-2378,3. animosity
sexism2022_english-2475,"1. threats, plans to harm and incitement"
sexism2022_english-9689,2. derogation
sexism2022_english-5028,2. derogation
sexism2022_english-19878,3. animosity
sexism2022_english-6032,2. derogation
sexism2022_english-4965,4. prejudiced discussions
sexism2022_english-8608,2. derogation
sexism2022_english-13577,2. derogation
sexism2022_english-14108,2. derogation
sexism2022_english-7163,3. animosity
sexism2022_english-5914,4. prejudiced discussions
sexism2022_english-19600,3. animosity
sexism2022_english-17373,"1. threats, plans to harm and incitement"
sexism2022_english-1417,2. derogation
sexism2022_english-13098,2. derogation
sexism2022_english-3250,2. derogation
sexism2022_english-13046,3. animosity
sexism2022_english-14367,2. derogation
sexism2022_english-13470,2. derogation
sexism2022_english-15834,"1. threats, plans to harm and incitement"
sexism2022_english-8195,2. derogation
sexism2022_english-15631,3. animosity
sexism2022_english-17309,2. derogation
sexism2022_english-189,3. animosity
sexism2022_english-14471,3. animosity
sexism2022_english-203,3. animosity
sexism2022_english-16812,2. derogation
sexism2022_english-12275,"1. threats, plans to harm and incitement"
sexism2022_english-19720,3. animosity
sexism2022_english-16724,3. animosity
sexism2022_english-7010,2. derogation
sexism2022_english-12345,2. derogation
sexism2022_english-14947,2. derogation
sexism2022_english-4341,2. derogation
sexism2022_english-14584,2. derogation
sexism2022_english-2163,2. derogation
sexism2022_english-3445,2. derogation
sexism2022_english-15818,2. derogation
sexism2022_english-17307,4. prejudiced discussions
sexism2022_english-11832,2. derogation
sexism2022_english-1034,"1. threats, plans to harm and incitement"
sexism2022_english-10413,2. derogation
sexism2022_english-19486,2. derogation
sexism2022_english-324,2. derogation
sexism2022_english-5116,2. derogation
sexism2022_english-13003,2. derogation
sexism2022_english-6875,4. prejudiced discussions
sexism2022_english-7586,2. derogation
sexism2022_english-14182,3. animosity
sexism2022_english-13508,4. prejudiced discussions
sexism2022_english-15141,2. derogation
sexism2022_english-4854,3. animosity
sexism2022_english-13434,2. derogation
sexism2022_english-16728,2. derogation
sexism2022_english-13102,2. derogation
sexism2022_english-12528,4. prejudiced discussions
sexism2022_english-15617,2. derogation
sexism2022_english-7548,2. derogation
sexism2022_english-19641,2. derogation
sexism2022_english-3643,4. prejudiced discussions
sexism2022_english-12995,2. derogation
sexism2022_english-18657,2. derogation
sexism2022_english-9938,3. animosity
sexism2022_english-12920,2. derogation
sexism2022_english-4988,"1. threats, plans to harm and incitement"
sexism2022_english-1760,3. animosity
sexism2022_english-7154,2. derogation
sexism2022_english-13295,2. derogation
sexism2022_english-7377,4. prejudiced discussions
sexism2022_english-18256,"1. threats, plans to harm and incitement"
sexism2022_english-17109,"1. threats, plans to harm and incitement"
sexism2022_english-1720,2. derogation
sexism2022_english-19328,3. animosity
sexism2022_english-2294,"1. threats, plans to harm and incitement"
sexism2022_english-12317,3. animosity
sexism2022_english-10425,2. derogation
sexism2022_english-7075,2. derogation
sexism2022_english-5766,3. animosity
sexism2022_english-10182,4. prejudiced discussions
sexism2022_english-15654,2. derogation
sexism2022_english-7492,4. prejudiced discussions
sexism2022_english-2883,3. animosity
sexism2022_english-11026,2. derogation
sexism2022_english-18239,3. animosity
sexism2022_english-772,2. derogation
sexism2022_english-8160,3. animosity
sexism2022_english-15927,2. derogation
sexism2022_english-1649,2. derogation
sexism2022_english-19461,3. animosity
sexism2022_english-12174,3. animosity
sexism2022_english-4080,3. animosity
sexism2022_english-6463,2. derogation
sexism2022_english-3884,4. prejudiced discussions
sexism2022_english-1719,2. derogation
sexism2022_english-19875,2. derogation
sexism2022_english-14685,2. derogation
sexism2022_english-12416,3. animosity
sexism2022_english-14643,2. derogation
sexism2022_english-10032,4. prejudiced discussions
sexism2022_english-9115,2. derogation
sexism2022_english-3725,2. derogation
sexism2022_english-9818,2. derogation
sexism2022_english-4338,2. derogation
sexism2022_english-8021,2. derogation
sexism2022_english-10269,2. derogation
sexism2022_english-18478,2. derogation
sexism2022_english-13343,2. derogation
sexism2022_english-10856,2. derogation
sexism2022_english-14617,2. derogation
sexism2022_english-1248,3. animosity
sexism2022_english-12138,3. animosity
sexism2022_english-19167,3. animosity
sexism2022_english-7250,3. animosity
sexism2022_english-9222,3. animosity
sexism2022_english-11061,3. animosity
sexism2022_english-18177,3. animosity
sexism2022_english-15913,3. animosity
sexism2022_english-9181,2. derogation
sexism2022_english-4993,2. derogation
sexism2022_english-6053,2. derogation
sexism2022_english-2634,2. derogation
sexism2022_english-2874,2. derogation
sexism2022_english-14340,3. animosity
sexism2022_english-19180,3. animosity
sexism2022_english-8702,2. derogation
sexism2022_english-10603,"1. threats, plans to harm and incitement"
sexism2022_english-8625,2. derogation
sexism2022_english-872,2. derogation
sexism2022_english-15158,2. derogation
sexism2022_english-15585,2. derogation
sexism2022_english-18307,2. derogation
sexism2022_english-11992,2. derogation
sexism2022_english-14079,3. animosity
sexism2022_english-4242,2. derogation
sexism2022_english-13512,4. prejudiced discussions
sexism2022_english-15139,3. animosity
sexism2022_english-9297,2. derogation
sexism2022_english-16355,2. derogation
sexism2022_english-1126,3. animosity
sexism2022_english-13110,4. prejudiced discussions
sexism2022_english-17694,2. derogation
sexism2022_english-15930,2. derogation
sexism2022_english-12414,3. animosity
sexism2022_english-2455,2. derogation
sexism2022_english-7382,2. derogation
sexism2022_english-223,2. derogation
sexism2022_english-314,"1. threats, plans to harm and incitement"
sexism2022_english-576,2. derogation
sexism2022_english-11534,3. animosity
sexism2022_english-10873,2. derogation
sexism2022_english-11987,"1. threats, plans to harm and incitement"
sexism2022_english-19530,2. derogation
sexism2022_english-19480,4. prejudiced discussions
sexism2022_english-15369,"1. threats, plans to harm and incitement"
sexism2022_english-16290,3. animosity
sexism2022_english-5467,2. derogation
sexism2022_english-7579,2. derogation
sexism2022_english-3147,2. derogation
sexism2022_english-5638,2. derogation
sexism2022_english-15990,3. animosity
sexism2022_english-12959,3. animosity
sexism2022_english-14652,3. animosity
sexism2022_english-5600,2. derogation
sexism2022_english-4026,2. derogation
sexism2022_english-13889,4. prejudiced discussions
sexism2022_english-326,3. animosity
sexism2022_english-1780,2. derogation
sexism2022_english-7890,3. animosity
sexism2022_english-732,2. derogation
sexism2022_english-5064,3. animosity
sexism2022_english-5287,3. animosity
sexism2022_english-19190,3. animosity
sexism2022_english-10669,2. derogation
sexism2022_english-4309,3. animosity
sexism2022_english-1762,3. animosity
sexism2022_english-16706,4. prejudiced discussions
sexism2022_english-17703,3. animosity
sexism2022_english-97,3. animosity
sexism2022_english-5249,4. prejudiced discussions
sexism2022_english-3792,2. derogation
sexism2022_english-3045,"1. threats, plans to harm and incitement"
sexism2022_english-5954,2. derogation
sexism2022_english-14158,3. animosity
sexism2022_english-7926,2. derogation
sexism2022_english-1572,2. derogation
sexism2022_english-18556,2. derogation
sexism2022_english-13096,3. animosity
sexism2022_english-5355,3. animosity
sexism2022_english-622,3. animosity
sexism2022_english-2034,4. prejudiced discussions
sexism2022_english-11833,3. animosity
sexism2022_english-19319,3. animosity
sexism2022_english-18159,2. derogation
sexism2022_english-8859,2. derogation
sexism2022_english-16495,4. prejudiced discussions
sexism2022_english-7712,3. animosity
sexism2022_english-12930,3. animosity
sexism2022_english-18109,2. derogation
sexism2022_english-9020,4. prejudiced discussions
sexism2022_english-14138,3. animosity
sexism2022_english-5767,3. animosity
sexism2022_english-11717,2. derogation
sexism2022_english-2757,2. derogation
sexism2022_english-18319,"1. threats, plans to harm and incitement"
sexism2022_english-13865,2. derogation
sexism2022_english-5349,"1. threats, plans to harm and incitement"
sexism2022_english-8986,4. prejudiced discussions
sexism2022_english-4869,2. derogation
sexism2022_english-4179,2. derogation
sexism2022_english-15573,3. animosity
sexism2022_english-11213,2. derogation
sexism2022_english-557,2. derogation
sexism2022_english-10483,3. animosity
sexism2022_english-12662,"1. threats, plans to harm and incitement"
sexism2022_english-7265,3. animosity
sexism2022_english-11463,2. derogation
sexism2022_english-14872,2. derogation
sexism2022_english-6992,2. derogation
sexism2022_english-3145,2. derogation
sexism2022_english-737,2. derogation
sexism2022_english-18855,"1. threats, plans to harm and incitement"
sexism2022_english-5251,2. derogation
sexism2022_english-2632,2. derogation
sexism2022_english-11042,3. animosity
sexism2022_english-14377,2. derogation
sexism2022_english-15557,4. prejudiced discussions
sexism2022_english-6386,2. derogation
sexism2022_english-17013,3. animosity
sexism2022_english-14548,2. derogation
sexism2022_english-9066,"1. threats, plans to harm and incitement"
sexism2022_english-4851,2. derogation
sexism2022_english-19895,3. animosity
sexism2022_english-17712,2. derogation
sexism2022_english-10559,2. derogation
sexism2022_english-7285,2. derogation
sexism2022_english-4685,3. animosity
sexism2022_english-36,3. animosity
sexism2022_english-5794,2. derogation
sexism2022_english-18357,3. animosity
sexism2022_english-7478,3. animosity
sexism2022_english-9711,3. animosity
sexism2022_english-11215,2. derogation
sexism2022_english-15476,2. derogation
sexism2022_english-16533,3. animosity
sexism2022_english-12215,"1. threats, plans to harm and incitement"
sexism2022_english-4199,2. derogation
sexism2022_english-698,"1. threats, plans to harm and incitement"
sexism2022_english-5019,2. derogation
sexism2022_english-13262,2. derogation
sexism2022_english-6908,2. derogation
sexism2022_english-1163,3. animosity
sexism2022_english-7518,2. derogation
sexism2022_english-13828,3. animosity
sexism2022_english-18425,2. derogation
sexism2022_english-7376,2. derogation
sexism2022_english-2703,2. derogation
sexism2022_english-3765,2. derogation
sexism2022_english-12236,2. derogation
sexism2022_english-2486,3. animosity
sexism2022_english-12418,2. derogation
sexism2022_english-19195,4. prejudiced discussions
sexism2022_english-3789,2. derogation
sexism2022_english-10891,3. animosity
sexism2022_english-6118,2. derogation
sexism2022_english-10275,2. derogation
sexism2022_english-7040,2. derogation
sexism2022_english-14293,"1. threats, plans to harm and incitement"
sexism2022_english-9852,"1. threats, plans to harm and incitement"
sexism2022_english-10646,4. prejudiced discussions
sexism2022_english-15154,"1. threats, plans to harm and incitement"
sexism2022_english-9822,3. animosity
sexism2022_english-6721,3. animosity
sexism2022_english-14043,2. derogation
sexism2022_english-12407,2. derogation
sexism2022_english-983,3. animosity
sexism2022_english-16471,3. animosity
sexism2022_english-18732,2. derogation
sexism2022_english-5546,2. derogation
sexism2022_english-18317,3. animosity
sexism2022_english-16189,2. derogation
sexism2022_english-4689,2. derogation
sexism2022_english-19433,3. animosity
sexism2022_english-4390,2. derogation
sexism2022_english-13425,2. derogation
sexism2022_english-497,4. prejudiced discussions
sexism2022_english-10009,2. derogation
sexism2022_english-13874,2. derogation
sexism2022_english-12073,2. derogation
sexism2022_english-6157,3. animosity
sexism2022_english-8100,2. derogation
sexism2022_english-7741,2. derogation
sexism2022_english-13632,"1. threats, plans to harm and incitement"
sexism2022_english-14164,3. animosity
sexism2022_english-8901,2. derogation
sexism2022_english-6347,"1. threats, plans to harm and incitement"
sexism2022_english-6732,3. animosity
sexism2022_english-5069,2. derogation
sexism2022_english-2631,2. derogation
sexism2022_english-3441,3. animosity
sexism2022_english-5392,2. derogation
sexism2022_english-13001,2. derogation
sexism2022_english-6757,2. derogation
sexism2022_english-4241,4. prejudiced discussions
sexism2022_english-11194,2. derogation
sexism2022_english-16168,4. prejudiced discussions
sexism2022_english-15350,3. animosity
sexism2022_english-5550,3. animosity
sexism2022_english-19540,2. derogation
sexism2022_english-18890,3. animosity
sexism2022_english-12964,2. derogation
sexism2022_english-12880,2. derogation
sexism2022_english-2651,2. derogation
sexism2022_english-1339,2. derogation
sexism2022_english-7291,3. animosity
sexism2022_english-11367,3. animosity
sexism2022_english-926,2. derogation
sexism2022_english-7629,2. derogation
sexism2022_english-10775,2. derogation
sexism2022_english-17291,2. derogation
sexism2022_english-6236,2. derogation
sexism2022_english-14317,2. derogation
sexism2022_english-6242,"1. threats, plans to harm and incitement"
sexism2022_english-1625,3. animosity
sexism2022_english-7272,2. derogation
sexism2022_english-16238,"1. threats, plans to harm and incitement"
sexism2022_english-16187,4. prejudiced discussions
sexism2022_english-12193,3. animosity
sexism2022_english-19219,2. derogation
sexism2022_english-2005,3. animosity
sexism2022_english-4430,3. animosity
sexism2022_english-11260,3. animosity
sexism2022_english-558,2. derogation
sexism2022_english-12626,2. derogation
sexism2022_english-13864,2. derogation
sexism2022_english-10784,3. animosity
sexism2022_english-12334,"1. threats, plans to harm and incitement"
sexism2022_english-11814,3. animosity
sexism2022_english-828,2. derogation
sexism2022_english-7799,2. derogation
sexism2022_english-183,2. derogation
sexism2022_english-18997,2. derogation
sexism2022_english-8061,2. derogation
sexism2022_english-3210,3. animosity
sexism2022_english-10945,3. animosity
sexism2022_english-7489,2. derogation
sexism2022_english-6059,4. prejudiced discussions
sexism2022_english-18429,3. animosity
sexism2022_english-12431,2. derogation
sexism2022_english-1565,2. derogation
sexism2022_english-16148,2. derogation
sexism2022_english-12246,2. derogation
sexism2022_english-5784,2. derogation
sexism2022_english-9617,2. derogation
sexism2022_english-17594,3. animosity
sexism2022_english-5270,3. animosity
sexism2022_english-11225,4. prejudiced discussions
sexism2022_english-26,4. prejudiced discussions
sexism2022_english-16568,3. animosity
sexism2022_english-529,2. derogation
sexism2022_english-6131,2. derogation
sexism2022_english-9922,"1. threats, plans to harm and incitement"
sexism2022_english-16442,3. animosity
sexism2022_english-3786,2. derogation
sexism2022_english-8405,3. animosity
sexism2022_english-2239,2. derogation
sexism2022_english-11551,2. derogation
sexism2022_english-12146,4. prejudiced discussions
sexism2022_english-2098,2. derogation
sexism2022_english-10620,2. derogation
sexism2022_english-19053,3. animosity
sexism2022_english-1807,2. derogation
sexism2022_english-11716,2. derogation
sexism2022_english-13638,2. derogation
sexism2022_english-8487,2. derogation
sexism2022_english-9045,"1. threats, plans to harm and incitement"
sexism2022_english-8161,2. derogation
sexism2022_english-3266,4. prejudiced discussions
sexism2022_english-6950,3. animosity
sexism2022_english-3080,3. animosity
sexism2022_english-12851,3. animosity
sexism2022_english-14234,2. derogation
sexism2022_english-7080,3. animosity
sexism2022_english-7950,2. derogation
sexism2022_english-14521,3. animosity
sexism2022_english-2612,"1. threats, plans to harm and incitement"
sexism2022_english-19457,2. derogation
sexism2022_english-9899,2. derogation
sexism2022_english-16680,2. derogation
sexism2022_english-3312,3. animosity
sexism2022_english-16296,3. animosity
sexism2022_english-7397,2. derogation
sexism2022_english-4427,3. animosity
sexism2022_english-8853,3. animosity
sexism2022_english-15298,3. animosity
sexism2022_english-15828,2. derogation
sexism2022_english-12490,3. animosity
sexism2022_english-12322,2. derogation
sexism2022_english-624,3. animosity
sexism2022_english-13170,"1. threats, plans to harm and incitement"
sexism2022_english-3328,3. animosity
sexism2022_english-193,2. derogation
sexism2022_english-7566,"1. threats, plans to harm and incitement"
sexism2022_english-6995,"1. threats, plans to harm and incitement"
sexism2022_english-251,3. animosity
sexism2022_english-4567,3. animosity
sexism2022_english-3083,2. derogation
sexism2022_english-12657,"1. threats, plans to harm and incitement"
sexism2022_english-16404,3. animosity
sexism2022_english-1856,3. animosity
sexism2022_english-12283,3. animosity
sexism2022_english-3998,2. derogation
sexism2022_english-12723,4. prejudiced discussions
sexism2022_english-7058,2. derogation
sexism2022_english-6903,4. prejudiced discussions
sexism2022_english-5572,4. prejudiced discussions
sexism2022_english-16991,3. animosity
sexism2022_english-7134,3. animosity
sexism2022_english-16736,4. prejudiced discussions
sexism2022_english-9600,3. animosity
sexism2022_english-17479,"1. threats, plans to harm and incitement"
sexism2022_english-19543,3. animosity
sexism2022_english-2730,3. animosity
sexism2022_english-16676,4. prejudiced discussions
sexism2022_english-13841,2. derogation
sexism2022_english-2296,2. derogation
sexism2022_english-15735,2. derogation
sexism2022_english-11297,2. derogation
sexism2022_english-1641,3. animosity
sexism2022_english-11745,3. animosity
sexism2022_english-2829,3. animosity
sexism2022_english-4238,4. prejudiced discussions
sexism2022_english-17833,2. derogation
sexism2022_english-18210,3. animosity
sexism2022_english-15186,2. derogation
sexism2022_english-16204,2. derogation
sexism2022_english-19786,2. derogation
sexism2022_english-8624,2. derogation
sexism2022_english-4159,4. prejudiced discussions
sexism2022_english-19109,2. derogation
sexism2022_english-15849,2. derogation
sexism2022_english-10591,2. derogation
sexism2022_english-10774,2. derogation
sexism2022_english-15418,4. prejudiced discussions
sexism2022_english-1359,4. prejudiced discussions
sexism2022_english-10548,4. prejudiced discussions
sexism2022_english-8826,2. derogation
sexism2022_english-12608,2. derogation
sexism2022_english-18803,2. derogation
sexism2022_english-12907,2. derogation
sexism2022_english-18164,4. prejudiced discussions
sexism2022_english-10083,3. animosity
sexism2022_english-11117,"1. threats, plans to harm and incitement"
sexism2022_english-16771,3. animosity
sexism2022_english-17004,2. derogation
sexism2022_english-10813,2. derogation
sexism2022_english-5344,3. animosity
sexism2022_english-7747,3. animosity
sexism2022_english-4165,2. derogation
sexism2022_english-12592,3. animosity
sexism2022_english-5008,3. animosity
sexism2022_english-14396,3. animosity
sexism2022_english-14916,"1. threats, plans to harm and incitement"
sexism2022_english-10469,2. derogation
sexism2022_english-4666,3. animosity
sexism2022_english-19281,2. derogation
sexism2022_english-13389,"1. threats, plans to harm and incitement"
sexism2022_english-19962,4. prejudiced discussions
sexism2022_english-3741,4. prejudiced discussions
sexism2022_english-14376,"1. threats, plans to harm and incitement"
sexism2022_english-6669,2. derogation
sexism2022_english-4332,2. derogation
sexism2022_english-11876,3. animosity
sexism2022_english-8109,2. derogation
sexism2022_english-5778,3. animosity
sexism2022_english-286,2. derogation
sexism2022_english-5433,2. derogation
sexism2022_english-8485,3. animosity
sexism2022_english-1939,3. animosity
sexism2022_english-12752,2. derogation
sexism2022_english-18330,2. derogation
sexism2022_english-9658,2. derogation
sexism2022_english-3182,3. animosity
sexism2022_english-15288,3. animosity
sexism2022_english-4132,3. animosity
sexism2022_english-16221,"1. threats, plans to harm and incitement"
sexism2022_english-16525,3. animosity
sexism2022_english-8570,2. derogation
sexism2022_english-19944,3. animosity
sexism2022_english-6283,2. derogation
sexism2022_english-8519,2. derogation
sexism2022_english-8675,2. derogation
sexism2022_english-8721,4. prejudiced discussions
sexism2022_english-9821,2. derogation
sexism2022_english-5543,2. derogation
sexism2022_english-17938,3. animosity
sexism2022_english-1998,2. derogation
sexism2022_english-3499,2. derogation
sexism2022_english-12664,3. animosity
sexism2022_english-4707,4. prejudiced discussions
sexism2022_english-11142,3. animosity
sexism2022_english-1290,2. derogation
sexism2022_english-2430,"1. threats, plans to harm and incitement"
sexism2022_english-9456,3. animosity
sexism2022_english-10418,2. derogation
sexism2022_english-7023,"1. threats, plans to harm and incitement"
sexism2022_english-18505,2. derogation
sexism2022_english-16830,"1. threats, plans to harm and incitement"
sexism2022_english-15740,2. derogation
sexism2022_english-565,3. animosity
sexism2022_english-7791,3. animosity
sexism2022_english-14565,"1. threats, plans to harm and incitement"
sexism2022_english-10010,2. derogation
sexism2022_english-10763,3. animosity
sexism2022_english-7258,2. derogation
sexism2022_english-12307,3. animosity
sexism2022_english-3364,3. animosity
sexism2022_english-11107,2. derogation
sexism2022_english-536,2. derogation
sexism2022_english-11285,4. prejudiced discussions
sexism2022_english-12910,2. derogation
sexism2022_english-9583,3. animosity
sexism2022_english-2469,3. animosity
sexism2022_english-19187,3. animosity
sexism2022_english-15316,2. derogation
sexism2022_english-5527,2. derogation
sexism2022_english-18076,3. animosity
sexism2022_english-14161,3. animosity
sexism2022_english-18706,3. animosity
sexism2022_english-16806,4. prejudiced discussions
sexism2022_english-9556,2. derogation
sexism2022_english-17659,2. derogation
sexism2022_english-1618,3. animosity
sexism2022_english-19613,"1. threats, plans to harm and incitement"
sexism2022_english-5723,4. prejudiced discussions
sexism2022_english-10108,2. derogation
sexism2022_english-3169,3. animosity
sexism2022_english-10678,2. derogation
sexism2022_english-3457,2. derogation
sexism2022_english-13306,3. animosity
sexism2022_english-12429,2. derogation
sexism2022_english-14432,2. derogation
sexism2022_english-8538,2. derogation
sexism2022_english-19762,2. derogation
sexism2022_english-9670,4. prejudiced discussions
sexism2022_english-8890,2. derogation
sexism2022_english-13547,4. prejudiced discussions
sexism2022_english-17392,2. derogation
sexism2022_english-387,"1. threats, plans to harm and incitement"
sexism2022_english-13959,3. animosity
sexism2022_english-15799,3. animosity
sexism2022_english-7948,2. derogation
sexism2022_english-11287,"1. threats, plans to harm and incitement"
sexism2022_english-3254,3. animosity
sexism2022_english-17866,2. derogation
sexism2022_english-13722,2. derogation
sexism2022_english-4279,"1. threats, plans to harm and incitement"
sexism2022_english-12636,3. animosity
sexism2022_english-982,3. animosity
sexism2022_english-3285,3. animosity
sexism2022_english-3602,"1. threats, plans to harm and incitement"
sexism2022_english-2471,3. animosity
sexism2022_english-2221,3. animosity
sexism2022_english-19708,4. prejudiced discussions
sexism2022_english-1311,2. derogation
sexism2022_english-14682,3. animosity
sexism2022_english-2678,3. animosity
sexism2022_english-4292,2. derogation
sexism2022_english-16898,2. derogation
sexism2022_english-6697,3. animosity
sexism2022_english-51,3. animosity
sexism2022_english-18695,2. derogation
sexism2022_english-18113,3. animosity
sexism2022_english-4360,3. animosity
sexism2022_english-7893,2. derogation
sexism2022_english-15682,"1. threats, plans to harm and incitement"
sexism2022_english-5515,3. animosity
sexism2022_english-8481,2. derogation
sexism2022_english-4311,4. prejudiced discussions
sexism2022_english-10232,4. prejudiced discussions
sexism2022_english-5216,3. animosity
sexism2022_english-18773,2. derogation
sexism2022_english-14480,3. animosity
sexism2022_english-3909,"1. threats, plans to harm and incitement"
sexism2022_english-17681,2. derogation
sexism2022_english-9165,3. animosity
sexism2022_english-9701,2. derogation
sexism2022_english-18522,2. derogation
sexism2022_english-7627,2. derogation
sexism2022_english-11853,4. prejudiced discussions
sexism2022_english-17272,2. derogation
sexism2022_english-9902,2. derogation
sexism2022_english-9936,2. derogation
sexism2022_english-1389,2. derogation
sexism2022_english-12390,2. derogation
sexism2022_english-7943,2. derogation
sexism2022_english-6566,3. animosity
sexism2022_english-5651,2. derogation
sexism2022_english-11903,2. derogation
sexism2022_english-13439,3. animosity
sexism2022_english-16096,3. animosity
sexism2022_english-6000,3. animosity
sexism2022_english-5277,2. derogation
sexism2022_english-16540,2. derogation
